Store_ID,Date,Month Index,Store Size,Marketing Strategy,Average Order Values (Tsh),Post Campaign Period,Sales Revenue (Tsh)
12,2023-02-01,2,Medium,Pilot Launch Regions,38706,0,1164239.3270623318
12,2023-03-01,3,Medium,Pilot Launch Regions,38706,0,1095643.2574398569
12,2023-04-01,4,Medium,Pilot Launch Regions,38706,0,1190255.2079584922
12,2023-05-01,5,Medium,Pilot Launch Regions,38706,0,1305953.5189148532
12,2023-06-01,6,Medium,Pilot Launch Regions,38706,0,1267012.4609906415
12,2023-07-01,7,Medium,Pilot Launch Regions,38706,0,1324427.9229330546
12,2023-08-01,8,Medium,Pilot Launch Regions,38706,0,1186418.6245624167
12,2023-09-01,9,Medium,Pilot Launch Regions,38706,0,1199957.9978550507
12,2023-10-01,10,Medium,Pilot Launch Regions,38706,0,1297708.5627241486
12,2023-11-01,11,Medium,Pilot Launch Regions,38706,0,1246788.1755755749
12,2023-12-01,12,Medium,Pilot Launch Regions,38706,0,1414147.9334528076
12,2024-01-01,13,Medium,Pilot Launch Regions,38706,0,1274806.4892498017
12,2024-02-01,14,Medium,Pilot Launch Regions,38706,0,1299029.1146033448
12,2024-03-01,15,Medium,Pilot Launch Regions,38706,0,1383507.153109479
12,2024-04-01,16,Medium,Pilot Launch Regions,38706,0,1327517.198699645
12,2024-05-01,17,Medium,Pilot Launch Regions,38706,0,1266204.4485170068
12,2024-06-01,18,Medium,Pilot Launch Regions,38706,0,1282051.534013433
12,2024-07-01,19,Medium,Pilot Launch Regions,38706,0,1418021.2766725565
12,2024-08-01,20,Medium,Pilot Launch Regions,38706,1,1336895.6054315683
12,2024-09-01,21,Medium,Pilot Launch Regions,38706,1,1471124.692189306
12,2024-10-01,22,Medium,Pilot Launch Regions,38706,1,1660425.056403735
12,2024-11-01,23,Medium,Pilot Launch Regions,38706,1,1620009.75256677
12,2024-12-01,24,Medium,Pilot Launch Regions,38706,1,1579574.430925036
12,2025-01-01,25,Medium,Pilot Launch Regions,38706,1,1545647.2854266278
12,2025-02-01,26,Medium,Pilot Launch Regions,38706,1,1441113.4959034703
12,2025-03-01,27,Medium,Pilot Launch Regions,38706,1,1687665.8474615058
12,2025-04-01,28,Medium,Pilot Launch Regions,38706,1,1528311.8593988155
12,2025-05-01,29,Medium,Pilot Launch Regions,38706,1,1754761.3219667193
12,2025-06-01,30,Medium,Pilot Launch Regions,38706,1,1617348.5505796375
13,2023-01-01,1,Medium,Pilot Launch Regions,26447,0,1211272.7138004862
13,2023-02-01,2,Medium,Pilot Launch Regions,26447,0,1099884.1283164788
13,2023-03-01,3,Medium,Pilot Launch Regions,26447,0,1227037.1269024706
13,2023-04-01,4,Medium,Pilot Launch Regions,26447,0,1273016.113668538
13,2023-05-01,5,Medium,Pilot Launch Regions,26447,0,1333585.9116994892
13,2023-06-01,6,Medium,Pilot Launch Regions,26447,0,1264076.5325776995
13,2023-07-01,7,Medium,Pilot Launch Regions,26447,0,1147829.7201444968
13,2023-08-01,8,Medium,Pilot Launch Regions,26447,0,1273250.9641743335
13,2023-09-01,9,Medium,Pilot Launch Regions,26447,0,1185179.3380843103
13,2023-10-01,10,Medium,Pilot Launch Regions,26447,0,1191904.1334527994
13,2023-11-01,11,Medium,Pilot Launch Regions,26447,0,1185983.7117168016
13,2023-12-01,12,Medium,Pilot Launch Regions,26447,0,1157099.705608478
13,2024-01-01,13,Medium,Pilot Launch Regions,26447,0,1279626.9465651684
13,2024-02-01,14,Medium,Pilot Launch Regions,26447,0,1428971.353481597
13,2024-03-01,15,Medium,Pilot Launch Regions,26447,0,1530518.7212342033
13,2024-04-01,16,Medium,Pilot Launch Regions,26447,0,1312773.441370637
13,2024-05-01,17,Medium,Pilot Launch Regions,26447,0,1451888.4421415725
13,2024-06-01,18,Medium,Pilot Launch Regions,26447,0,1338433.4145410724
13,2024-07-01,19,Medium,Pilot Launch Regions,26447,0,1242941.1424441151
13,2024-08-01,20,Medium,Pilot Launch Regions,26447,1,1508362.977540305
13,2024-09-01,21,Medium,Pilot Launch Regions,26447,1,1716964.6695611542
13,2024-10-01,22,Medium,Pilot Launch Regions,26447,1,1757139.0705395287
13,2024-11-01,23,Medium,Pilot Launch Regions,26447,1,1576539.2014831027
13,2024-12-01,24,Medium,Pilot Launch Regions,26447,1,1623593.9027979493
13,2025-01-01,25,Medium,Pilot Launch Regions,26447,1,1602553.1816821094
13,2025-02-01,26,Medium,Pilot Launch Regions,26447,1,1733985.73950571
13,2025-03-01,27,Medium,Pilot Launch Regions,26447,1,1753009.5815392332
13,2025-04-01,28,Medium,Pilot Launch Regions,26447,1,1486481.1548925198
13,2025-05-01,29,Medium,Pilot Launch Regions,26447,1,1881066.0635288742
13,2025-06-01,30,Medium,Pilot Launch Regions,26447,1,1706087.040417836
14,2023-01-01,1,Medium,Pilot Launch Regions,35594,0,1216457.2361998018
14,2023-02-01,2,Medium,Pilot Launch Regions,35594,0,1296923.692607145
14,2023-03-01,3,Medium,Pilot Launch Regions,35594,0,1298957.2068048124
14,2023-04-01,4,Medium,Pilot Launch Regions,35594,0,1288532.2091511525
14,2023-05-01,5,Medium,Pilot Launch Regions,35594,0,1246040.04051961
14,2023-06-01,6,Medium,Pilot Launch Regions,35594,0,1254925.489650036
14,2023-07-01,7,Medium,Pilot Launch Regions,35594,0,1119538.7060232167
14,2023-08-01,8,Medium,Pilot Launch Regions,35594,0,1189297.115147184
14,2023-09-01,9,Medium,Pilot Launch Regions,35594,0,1288475.516511053
14,2023-10-01,10,Medium,Pilot Launch Regions,35594,0,1224061.681408059
14,2023-11-01,11,Medium,Pilot Launch Regions,35594,0,1350107.0597626227
14,2023-12-01,12,Medium,Pilot Launch Regions,35594,0,1347342.604021189
14,2024-01-01,13,Medium,Pilot Launch Regions,35594,0,1434389.6203777594
14,2024-02-01,14,Medium,Pilot Launch Regions,35594,0,1415320.5601300502
14,2024-03-01,15,Medium,Pilot Launch Regions,35594,0,1368180.9127307655
14,2024-04-01,16,Medium,Pilot Launch Regions,35594,0,1418498.6887627977
14,2024-05-01,17,Medium,Pilot Launch Regions,35594,0,1445408.1729839724
14,2024-06-01,18,Medium,Pilot Launch Regions,35594,0,1329405.0171273614
14,2024-07-01,19,Medium,Pilot Launch Regions,35594,0,1348653.520134416
14,2024-08-01,20,Medium,Pilot Launch Regions,35594,1,1446873.4197686543
14,2024-09-01,21,Medium,Pilot Launch Regions,35594,1,1612660.4724408423
14,2024-10-01,22,Medium,Pilot Launch Regions,35594,1,1569400.691676211
14,2024-11-01,23,Medium,Pilot Launch Regions,35594,1,1590544.0109862557
14,2024-12-01,24,Medium,Pilot Launch Regions,35594,1,1679719.8975011166
14,2025-01-01,25,Medium,Pilot Launch Regions,35594,1,1537343.6607845442
14,2025-02-01,26,Medium,Pilot Launch Regions,35594,1,1649691.9822320126
14,2025-03-01,27,Medium,Pilot Launch Regions,35594,1,1733732.2378340918
14,2025-04-01,28,Medium,Pilot Launch Regions,35594,1,1746311.6351559944
14,2025-05-01,29,Medium,Pilot Launch Regions,35594,1,1582879.2000320521
14,2025-06-01,30,Medium,Pilot Launch Regions,35594,1,1862351.5682591335
15,2023-01-01,1,Small,Business-as-Usual (BAU) Regions,40002,0,993242.0213422226
15,2023-02-01,2,Small,Business-as-Usual (BAU) Regions,40002,0,1010774.283995023
15,2023-03-01,3,Small,Business-as-Usual (BAU) Regions,40002,0,939651.7780795837
15,2023-04-01,4,Small,Business-as-Usual (BAU) Regions,40002,0,1043627.6100178158
15,2023-05-01,5,Small,Business-as-Usual (BAU) Regions,40002,0,944341.0746350337
15,2023-06-01,6,Small,Business-as-Usual (BAU) Regions,40002,0,1058732.6101768445
15,2023-07-01,7,Small,Business-as-Usual (BAU) Regions,40002,0,943104.2860710224
15,2023-08-01,8,Small,Business-as-Usual (BAU) Regions,40002,0,907000.3926250805
15,2023-09-01,9,Small,Business-as-Usual (BAU) Regions,40002,0,1114876.0213065555
15,2023-10-01,10,Small,Business-as-Usual (BAU) Regions,40002,0,979671.8451089447
15,2023-11-01,11,Small,Business-as-Usual (BAU) Regions,40002,0,923096.0073406028
15,2023-12-01,12,Small,Business-as-Usual (BAU) Regions,40002,0,937229.2882008022
15,2024-01-01,13,Small,Business-as-Usual (BAU) Regions,40002,0,952473.7061584768
15,2024-02-01,14,Small,Business-as-Usual (BAU) Regions,40002,0,1106215.642120194
15,2024-03-01,15,Small,Business-as-Usual (BAU) Regions,40002,0,1042090.9698363828
15,2024-04-01,16,Small,Business-as-Usual (BAU) Regions,40002,0,1242496.9721176112
15,2024-05-01,17,Small,Business-as-Usual (BAU) Regions,40002,0,1159894.2545859297
15,2024-06-01,18,Small,Business-as-Usual (BAU) Regions,40002,0,1090571.0504075177
15,2024-07-01,19,Small,Business-as-Usual (BAU) Regions,40002,0,1187311.8032958626
15,2024-08-01,20,Small,Business-as-Usual (BAU) Regions,40002,1,1041699.1590445968
15,2024-09-01,21,Small,Business-as-Usual (BAU) Regions,40002,1,941617.1356672556
15,2024-10-01,22,Small,Business-as-Usual (BAU) Regions,40002,1,1022173.1013561763
15,2024-11-01,23,Small,Business-as-Usual (BAU) Regions,40002,1,1126776.6263495681
15,2024-12-01,24,Small,Business-as-Usual (BAU) Regions,40002,1,1112196.6822263089
15,2025-01-01,25,Small,Business-as-Usual (BAU) Regions,40002,1,1210953.2310605969
15,2025-02-01,26,Small,Business-as-Usual (BAU) Regions,40002,1,1148691.1515303669
15,2025-03-01,27,Small,Business-as-Usual (BAU) Regions,40002,1,1229842.778076938
15,2025-04-01,28,Small,Business-as-Usual (BAU) Regions,40002,1,1298737.9844829878
15,2025-05-01,29,Small,Business-as-Usual (BAU) Regions,40002,1,1174784.3319511383
15,2025-06-01,30,Small,Business-as-Usual (BAU) Regions,40002,1,1234411.6230968898
16,2023-01-01,1,Medium,Pilot Launch Regions,35762,0,1064617.0527539812
16,2023-02-01,2,Medium,Pilot Launch Regions,35762,0,1208748.7357385997
16,2023-03-01,3,Medium,Pilot Launch Regions,35762,0,1131443.3499403184
16,2023-04-01,4,Medium,Pilot Launch Regions,35762,0,1250278.3962081922
16,2023-05-01,5,Medium,Pilot Launch Regions,35762,0,1263879.9805341864
16,2023-06-01,6,Medium,Pilot Launch Regions,35762,0,1268614.1086331035
16,2023-07-01,7,Medium,Pilot Launch Regions,35762,0,1216590.1928162966
16,2023-08-01,8,Medium,Pilot Launch Regions,35762,0,1445217.254900942
16,2023-09-01,9,Medium,Pilot Launch Regions,35762,0,1168558.2790685545
16,2023-10-01,10,Medium,Pilot Launch Regions,35762,0,1175008.0797892343
16,2023-11-01,11,Medium,Pilot Launch Regions,35762,0,1427398.270058927
16,2023-12-01,12,Medium,Pilot Launch Regions,35762,0,1253657.6695528086
16,2024-01-01,13,Medium,Pilot Launch Regions,35762,0,1249424.7449970855
16,2024-02-01,14,Medium,Pilot Launch Regions,35762,0,1522893.2058556934
16,2024-03-01,15,Medium,Pilot Launch Regions,35762,0,1428857.817345885
16,2024-04-01,16,Medium,Pilot Launch Regions,35762,0,1311103.0901867868
16,2024-05-01,17,Medium,Pilot Launch Regions,35762,0,1382400.632455485
16,2024-06-01,18,Medium,Pilot Launch Regions,35762,0,1525669.7027862146
16,2024-07-01,19,Medium,Pilot Launch Regions,35762,0,1430329.6544760694
16,2024-08-01,20,Medium,Pilot Launch Regions,35762,1,1556079.0059481147
16,2024-09-01,21,Medium,Pilot Launch Regions,35762,1,1609572.200412572
16,2024-10-01,22,Medium,Pilot Launch Regions,35762,1,1734980.3993157102
16,2024-11-01,23,Medium,Pilot Launch Regions,35762,1,1696483.3621893825
16,2024-12-01,24,Medium,Pilot Launch Regions,35762,1,1722486.4582972475
16,2025-01-01,25,Medium,Pilot Launch Regions,35762,1,1683239.431199005
16,2025-02-01,26,Medium,Pilot Launch Regions,35762,1,1619256.1140422057
16,2025-03-01,27,Medium,Pilot Launch Regions,35762,1,1491032.4048863333
16,2025-04-01,28,Medium,Pilot Launch Regions,35762,1,1670161.7490613381
16,2025-05-01,29,Medium,Pilot Launch Regions,35762,1,1664883.3766047421
16,2025-06-01,30,Medium,Pilot Launch Regions,35762,1,1695397.5730002073
17,2023-01-01,1,Small,Pilot Launch Regions,31993,0,1013530.6705746764
17,2023-02-01,2,Small,Pilot Launch Regions,31993,0,701661.0146900065
17,2023-03-01,3,Small,Pilot Launch Regions,31993,0,1037828.4625063229
17,2023-04-01,4,Small,Pilot Launch Regions,31993,0,1042452.7432268542
17,2023-05-01,5,Small,Pilot Launch Regions,31993,0,1017180.3738711353
17,2023-06-01,6,Small,Pilot Launch Regions,31993,0,789046.5597436982
17,2023-07-01,7,Small,Pilot Launch Regions,31993,0,1036510.9596177984
17,2023-08-01,8,Small,Pilot Launch Regions,31993,0,957330.2119081356
17,2023-09-01,9,Small,Pilot Launch Regions,31993,0,767653.0048060272
17,2023-10-01,10,Small,Pilot Launch Regions,31993,0,1085193.9625889314
17,2023-11-01,11,Small,Pilot Launch Regions,31993,0,1110533.8462839175
17,2023-12-01,12,Small,Pilot Launch Regions,31993,0,857639.0342507863
17,2024-01-01,13,Small,Pilot Launch Regions,31993,0,1039033.686024009
17,2024-02-01,14,Small,Pilot Launch Regions,31993,0,1149747.543753379
17,2024-03-01,15,Small,Pilot Launch Regions,31993,0,1148412.9050765717
17,2024-04-01,16,Small,Pilot Launch Regions,31993,0,1125545.1381306064
17,2024-05-01,17,Small,Pilot Launch Regions,31993,0,853219.7696081994
17,2024-06-01,18,Small,Pilot Launch Regions,31993,0,1128363.421330865
17,2024-07-01,19,Small,Pilot Launch Regions,31993,0,1057551.6881300847
17,2024-08-01,20,Small,Pilot Launch Regions,31993,1,1226913.8719378135
17,2024-09-01,21,Small,Pilot Launch Regions,31993,1,1205623.6761261271
17,2024-10-01,22,Small,Pilot Launch Regions,31993,1,1180634.720689294
17,2024-11-01,23,Small,Pilot Launch Regions,31993,1,1509117.5897228909
17,2024-12-01,24,Small,Pilot Launch Regions,31993,1,1271867.567512936
17,2025-01-01,25,Small,Pilot Launch Regions,31993,1,1325045.765216255
17,2025-02-01,26,Small,Pilot Launch Regions,31993,1,1319433.7680975462
17,2025-03-01,27,Small,Pilot Launch Regions,31993,1,1357111.0507747827
17,2025-04-01,28,Small,Pilot Launch Regions,31993,1,1389055.7430127508
17,2025-05-01,29,Small,Pilot Launch Regions,31993,1,1425012.4262243535
17,2025-06-01,30,Small,Pilot Launch Regions,31993,1,1543737.9317816475
18,2023-01-01,1,Large,Business-as-Usual (BAU) Regions,30766,0,1488723.266322248
18,2023-02-01,2,Large,Business-as-Usual (BAU) Regions,30766,0,1556650.3351300785
18,2023-03-01,3,Large,Business-as-Usual (BAU) Regions,30766,0,1635046.3099178057
18,2023-04-01,4,Large,Business-as-Usual (BAU) Regions,30766,0,1476058.0666844589
18,2023-05-01,5,Large,Business-as-Usual (BAU) Regions,30766,0,1671523.4206167427
18,2023-06-01,6,Large,Business-as-Usual (BAU) Regions,30766,0,1626609.015058245
18,2023-07-01,7,Large,Business-as-Usual (BAU) Regions,30766,0,1603064.8672193026
18,2023-08-01,8,Large,Business-as-Usual (BAU) Regions,30766,0,1568586.6730460753
18,2023-09-01,9,Large,Business-as-Usual (BAU) Regions,30766,0,1591889.7839224506
18,2023-10-01,10,Large,Business-as-Usual (BAU) Regions,30766,0,1689124.22927938
18,2023-11-01,11,Large,Business-as-Usual (BAU) Regions,30766,0,1644743.0779123912
18,2023-12-01,12,Large,Business-as-Usual (BAU) Regions,30766,0,1629908.8026177145
18,2024-01-01,13,Large,Business-as-Usual (BAU) Regions,30766,0,1722485.0794697218
18,2024-02-01,14,Large,Business-as-Usual (BAU) Regions,30766,0,1739315.4362372148
18,2024-03-01,15,Large,Business-as-Usual (BAU) Regions,30766,0,1610065.9950940763
18,2024-04-01,16,Large,Business-as-Usual (BAU) Regions,30766,0,1764378.7097640033
18,2024-05-01,17,Large,Business-as-Usual (BAU) Regions,30766,0,1925135.8570288355
18,2024-06-01,18,Large,Business-as-Usual (BAU) Regions,30766,0,1767569.6631500404
18,2024-07-01,19,Large,Business-as-Usual (BAU) Regions,30766,0,1599079.4236125066
18,2024-08-01,20,Large,Business-as-Usual (BAU) Regions,30766,1,1755529.7773093192
18,2024-09-01,21,Large,Business-as-Usual (BAU) Regions,30766,1,1603534.7700645053
18,2024-10-01,22,Large,Business-as-Usual (BAU) Regions,30766,1,2014729.4797272882
18,2024-11-01,23,Large,Business-as-Usual (BAU) Regions,30766,1,1953853.9749587579
18,2024-12-01,24,Large,Business-as-Usual (BAU) Regions,30766,1,1736724.9213763683
18,2025-01-01,25,Large,Business-as-Usual (BAU) Regions,30766,1,1625346.624080493
18,2025-02-01,26,Large,Business-as-Usual (BAU) Regions,30766,1,1748390.5590704218
18,2025-03-01,27,Large,Business-as-Usual (BAU) Regions,30766,1,1815520.740884822
18,2025-04-01,28,Large,Business-as-Usual (BAU) Regions,30766,1,1697711.1546746653
18,2025-05-01,29,Large,Business-as-Usual (BAU) Regions,30766,1,1839478.1988003019
18,2025-06-01,30,Large,Business-as-Usual (BAU) Regions,30766,1,1834993.7068583798
19,2023-01-01,1,Medium,Pilot Launch Regions,39080,0,1215012.375765031
19,2023-02-01,2,Medium,Pilot Launch Regions,39080,0,1237031.868192883
19,2023-03-01,3,Medium,Pilot Launch Regions,39080,0,1152750.592009828
19,2023-04-01,4,Medium,Pilot Launch Regions,39080,0,1170387.130857872
19,2023-05-01,5,Medium,Pilot Launch Regions,39080,0,1248647.373157604
19,2023-06-01,6,Medium,Pilot Launch Regions,39080,0,1199520.6296100842
19,2023-07-01,7,Medium,Pilot Launch Regions,39080,0,1327599.5814733806
19,2023-08-01,8,Medium,Pilot Launch Regions,39080,0,1264211.3099435715
19,2023-09-01,9,Medium,Pilot Launch Regions,39080,0,1419200.258719798
19,2023-10-01,10,Medium,Pilot Launch Regions,39080,0,1346978.3410238535
19,2023-11-01,11,Medium,Pilot Launch Regions,39080,0,1383297.109551248
19,2023-12-01,12,Medium,Pilot Launch Regions,39080,0,1320605.2854371828
19,2024-01-01,13,Medium,Pilot Launch Regions,39080,0,1337588.9201032238
19,2024-02-01,14,Medium,Pilot Launch Regions,39080,0,1477165.9004305787
19,2024-03-01,15,Medium,Pilot Launch Regions,39080,0,1319736.5693170377
19,2024-04-01,16,Medium,Pilot Launch Regions,39080,0,1402402.6023710635
19,2024-05-01,17,Medium,Pilot Launch Regions,39080,0,1343700.9974270833
19,2024-06-01,18,Medium,Pilot Launch Regions,39080,0,1348509.1153290158
19,2024-07-01,19,Medium,Pilot Launch Regions,39080,0,1281488.2987406624
19,2024-08-01,20,Medium,Pilot Launch Regions,39080,1,1397207.0715704618
19,2024-09-01,21,Medium,Pilot Launch Regions,39080,1,1536326.6084608843
19,2024-10-01,22,Medium,Pilot Launch Regions,39080,1,1573876.65008445
19,2024-11-01,23,Medium,Pilot Launch Regions,39080,1,1634414.5693502866
19,2024-12-01,24,Medium,Pilot Launch Regions,39080,1,1644793.2420715913
19,2025-01-01,25,Medium,Pilot Launch Regions,39080,1,1626170.1486050782
19,2025-02-01,26,Medium,Pilot Launch Regions,39080,1,1679838.744401593
19,2025-03-01,27,Medium,Pilot Launch Regions,39080,1,1780905.9291729906
19,2025-04-01,28,Medium,Pilot Launch Regions,39080,1,1687696.9525492226
19,2025-05-01,29,Medium,Pilot Launch Regions,39080,1,1668729.6266757206
19,2025-06-01,30,Medium,Pilot Launch Regions,39080,1,1619359.4076412502
20,2023-01-01,1,Medium,Pilot Launch Regions,37358,0,1187304.213461936
20,2023-02-01,2,Medium,Pilot Launch Regions,37358,0,1233837.9247224892
20,2023-03-01,3,Medium,Pilot Launch Regions,37358,0,1324910.9929772231
20,2023-04-01,4,Medium,Pilot Launch Regions,37358,0,1219752.0273238958
20,2023-05-01,5,Medium,Pilot Launch Regions,37358,0,1150166.3996255752
20,2023-06-01,6,Medium,Pilot Launch Regions,37358,0,1218088.6006197159
20,2023-07-01,7,Medium,Pilot Launch Regions,37358,0,1316634.0173693313
20,2023-08-01,8,Medium,Pilot Launch Regions,37358,0,1315481.367619512
20,2023-09-01,9,Medium,Pilot Launch Regions,37358,0,1311491.1718090854
20,2023-10-01,10,Medium,Pilot Launch Regions,37358,0,1231363.2081091872
20,2023-11-01,11,Medium,Pilot Launch Regions,37358,0,1355152.209442616
20,2023-12-01,12,Medium,Pilot Launch Regions,37358,0,1388151.9262429653
20,2024-01-01,13,Medium,Pilot Launch Regions,37358,0,1269366.269608802
20,2024-02-01,14,Medium,Pilot Launch Regions,37358,0,1335334.6462344425
20,2024-03-01,15,Medium,Pilot Launch Regions,37358,0,1511632.157094569
20,2024-04-01,16,Medium,Pilot Launch Regions,37358,0,1299470.3119207735
20,2024-05-01,17,Medium,Pilot Launch Regions,37358,0,1228593.066460502
20,2024-06-01,18,Medium,Pilot Launch Regions,37358,0,1480632.354757184
20,2024-07-01,19,Medium,Pilot Launch Regions,37358,0,1465928.381736365
20,2024-08-01,20,Medium,Pilot Launch Regions,37358,1,1406499.201736396
20,2024-09-01,21,Medium,Pilot Launch Regions,37358,1,1561685.0310164455
20,2024-10-01,22,Medium,Pilot Launch Regions,37358,1,1618749.9699727152
20,2024-11-01,23,Medium,Pilot Launch Regions,37358,1,1706795.2445925465
20,2024-12-01,24,Medium,Pilot Launch Regions,37358,1,1659011.2194584766
20,2025-01-01,25,Medium,Pilot Launch Regions,37358,1,1565005.1624560165
20,2025-02-01,26,Medium,Pilot Launch Regions,37358,1,1739235.1557303907
